total_size,draw,method,f1_score,accuracy,auc
28,0,KNN,0.5561904761904761,0.5599999999999999,0.5888888888888888
28,0,RF,0.4938095238095238,0.5,0.42222222222222233
28,0,XGB,0.4347619047619048,0.4666666666666667,0.4555555555555556
28,1,LOGIS,0.4523809523809524,0.4800000000000001,0.6111111111111112
28,1,SVM,0.4923809523809523,0.5066666666666666,0.6000000000000001
28,1,KNN,0.38,0.4,0.4
28,1,RF,0.3357142857142857,0.36,0.31666666666666665
28,1,XGB,0.3495238095238095,0.4,0.4555555555555556
28,2,LOGIS,0.5433333333333333,0.5466666666666666,0.5777777777777778
28,2,SVM,0.4704761904761905,0.47333333333333333,0.4222222222222222
28,2,KNN,0.5907142857142856,0.6066666666666667,0.6111111111111112
28,2,RF,0.5071428571428571,0.5133333333333333,0.5666666666666667
28,2,XGB,0.4933333333333333,0.5066666666666666,0.4666666666666667
28,3,LOGIS,0.5104761904761904,0.5199999999999999,0.5111111111111112
28,3,SVM,0.4619047619047619,0.47333333333333333,0.36666666666666664
28,3,KNN,0.4576190476190476,0.4666666666666667,0.4833333333333333
28,3,RF,0.5,0.5066666666666666,0.47777777777777775
28,3,XGB,0.4923809523809524,0.5066666666666666,0.5
28,4,LOGIS,0.34190476190476193,0.35333333333333333,0.5
28,4,SVM,0.552142857142857,0.5666666666666667,0.2777777777777778
28,4,KNN,0.3814285714285714,0.42666666666666664,0.5777777777777778
28,4,RF,0.49190476190476196,0.5,0.3777777777777778
28,4,XGB,0.3942857142857143,0.42666666666666664,0.36666666666666664
28,5,LOGIS,0.41047619047619044,0.42000000000000004,0.45555555555555555
28,5,SVM,0.4409523809523809,0.4533333333333333,0.5111111111111111
28,5,KNN,0.48666666666666664,0.52,0.5055555555555555
28,5,RF,0.37428571428571433,0.38666666666666666,0.28888888888888886
28,5,XGB,0.3761904761904762,0.39999999999999997,0.3111111111111111
28,6,LOGIS,0.5242857142857142,0.5333333333333333,0.6333333333333333
28,6,SVM,0.6295238095238094,0.64,0.3
28,6,KNN,0.6657142857142857,0.6733333333333333,0.6166666666666666
28,6,RF,0.6133333333333333,0.6399999999999999,0.6833333333333333
28,6,XGB,0.7371428571428572,0.74,0.6555555555555554
28,7,LOGIS,0.4428571428571428,0.4533333333333334,0.45555555555555555
28,7,SVM,0.4428571428571429,0.4533333333333333,0.4222222222222222
28,7,KNN,0.44142857142857145,0.4600000000000001,0.4166666666666667
28,7,RF,0.5695238095238094,0.5933333333333334,0.5777777777777778
28,7,XGB,0.6219047619047618,0.6533333333333334,0.6777777777777778
28,8,LOGIS,0.520952380952381,0.5333333333333334,0.4444444444444445
28,8,SVM,0.5526190476190476,0.5733333333333334,0.4444444444444445
28,8,KNN,0.4257142857142856,0.43999999999999995,0.37222222222222223
28,8,RF,0.5609523809523809,0.5733333333333334,0.5222222222222223
28,8,XGB,0.48761904761904756,0.4933333333333333,0.5111111111111111
28,9,LOGIS,0.49904761904761896,0.5066666666666666,0.5777777777777777
28,9,SVM,0.5352380952380952,0.5399999999999999,0.2
28,9,KNN,0.5623809523809523,0.5666666666666667,0.6055555555555555
28,9,RF,0.5376190476190477,0.5466666666666666,0.5444444444444445
28,9,XGB,0.49428571428571433,0.5066666666666666,0.5666666666666667
28,10,LOGIS,0.2119047619047619,0.24666666666666665,0.22222222222222224
28,10,SVM,0.22095238095238093,0.24666666666666665,0.8111111111111111
28,10,KNN,0.3071428571428571,0.32666666666666666,0.32222222222222224
28,10,RF,0.2676190476190476,0.2866666666666666,0.15555555555555556
28,10,XGB,0.14047619047619048,0.17333333333333334,0.24444444444444446
28,11,LOGIS,0.4023809523809524,0.4133333333333333,0.5555555555555556
28,11,SVM,0.29333333333333333,0.29333333333333333,0.7111111111111111
28,11,KNN,0.3514285714285714,0.3866666666666666,0.31666666666666665
28,11,RF,0.3223809523809523,0.3333333333333333,0.4
28,11,XGB,0.409047619047619,0.42666666666666664,0.5
28,12,LOGIS,0.45714285714285713,0.45999999999999996,0.5777777777777778
28,12,SVM,0.520952380952381,0.5333333333333334,0.5444444444444444
28,12,KNN,0.47214285714285714,0.48666666666666664,0.5444444444444445
28,12,RF,0.4999999999999999,0.5066666666666666,0.5277777777777778
28,12,XGB,0.698095238095238,0.7066666666666668,0.6777777777777778
28,13,LOGIS,0.4795238095238095,0.49333333333333335,0.5333333333333334
28,13,SVM,0.42523809523809525,0.4333333333333333,0.34444444444444444
28,13,KNN,0.4723809523809524,0.48,0.4444444444444445
28,13,RF,0.589047619047619,0.6066666666666667,0.5777777777777777
28,13,XGB,0.5157142857142857,0.54,0.5666666666666667
28,14,LOGIS,0.6,0.6066666666666667,0.7444444444444445
28,14,SVM,0.6380952380952382,0.64,0.47777777777777775
28,14,KNN,0.6645238095238095,0.68,0.6055555555555555
28,14,RF,0.7028571428571428,0.7066666666666667,0.7333333333333332
28,14,XGB,0.6823809523809523,0.6866666666666666,0.7111111111111111
28,15,LOGIS,0.6799999999999999,0.6799999999999999,0.8222222222222223
28,15,SVM,0.5566666666666665,0.5666666666666667,0.5111111111111111
28,15,KNN,0.5242857142857142,0.5333333333333333,0.6
28,15,RF,0.6971428571428571,0.7066666666666668,0.6444444444444446
28,15,XGB,0.5138095238095237,0.5266666666666666,0.5888888888888889
28,16,LOGIS,0.5904761904761904,0.5933333333333333,0.6333333333333333
28,16,SVM,0.5095238095238095,0.52,0.3333333333333333
28,16,KNN,0.5928571428571429,0.6,0.611111111111111
28,16,RF,0.6290476190476191,0.6333333333333333,0.6
28,16,XGB,0.5604761904761905,0.5666666666666667,0.5666666666666667
28,17,LOGIS,0.37023809523809526,0.39333333333333326,0.3111111111111111
28,17,SVM,0.38047619047619047,0.39333333333333326,0.5666666666666667
28,17,KNN,0.4542857142857143,0.4666666666666666,0.45555555555555555
28,17,RF,0.5066666666666666,0.5066666666666666,0.55
28,17,XGB,0.4523809523809524,0.4666666666666666,0.38888888888888895
28,18,LOGIS,0.5166666666666666,0.52,0.47777777777777775
28,18,SVM,0.4440476190476191,0.4666666666666666,0.35555555555555557
28,18,KNN,0.4923809523809524,0.5066666666666666,0.49444444444444446
28,18,RF,0.4795238095238095,0.49333333333333335,0.5333333333333333
28,18,XGB,0.48357142857142854,0.5,0.5777777777777778
28,19,LOGIS,0.4119047619047619,0.42000000000000004,0.4888888888888888
28,19,SVM,0.40428571428571425,0.42666666666666664,0.4666666666666666
28,19,KNN,0.385952380952381,0.4133333333333333,0.5055555555555556
28,19,RF,0.49380952380952375,0.5,0.5333333333333334
28,19,XGB,0.5578571428571427,0.58,0.5333333333333334
28,20,LOGIS,0.5761904761904761,0.5866666666666667,0.5777777777777777
28,20,SVM,0.5466666666666666,0.5733333333333335,0.22222222222222224
28,20,KNN,0.42380952380952375,0.4666666666666667,0.5111111111111112
28,20,RF,0.4795238095238095,0.49333333333333335,0.611111111111111
28,20,XGB,0.5314285714285714,0.56,0.6611111111111112
28,21,LOGIS,0.5371428571428571,0.5599999999999999,0.6777777777777778
28,21,SVM,0.44714285714285706,0.4600000000000001,0.45555555555555555
28,21,KNN,0.42095238095238097,0.42666666666666664,0.49444444444444446
28,21,RF,0.5499999999999999,0.56,0.6444444444444445
28,21,XGB,0.6023809523809524,0.6133333333333333,0.5
28,22,LOGIS,0.5823809523809522,0.6066666666666667,0.5111111111111111
28,22,SVM,0.47714285714285704,0.5,0.45555555555555555
28,22,KNN,0.585,0.6,0.6944444444444444
28,22,RF,0.4833333333333333,0.5066666666666666,0.5
28,22,XGB,0.5242857142857142,0.5333333333333333,0.5444444444444445
28,23,LOGIS,0.5071428571428571,0.5133333333333333,0.47777777777777775
28,23,SVM,0.3928571428571429,0.44000000000000006,0.48888888888888893
28,23,KNN,0.43285714285714283,0.4666666666666666,0.5722222222222222
28,23,RF,0.5433333333333333,0.5466666666666666,0.5333333333333334
28,23,XGB,0.43714285714285717,0.47333333333333333,0.48888888888888893
28,24,LOGIS,0.709047619047619,0.7133333333333334,0.7666666666666668
28,24,SVM,0.6147619047619047,0.6266666666666667,0.34444444444444444
28,24,KNN,0.6083333333333332,0.6266666666666667,0.5722222222222222
28,24,RF,0.5599999999999999,0.5599999999999999,0.5777777777777777
28,24,XGB,0.5766666666666665,0.6,0.7055555555555555
28,25,LOGIS,0.5857142857142856,0.6133333333333334,0.5888888888888889
28,25,SVM,0.57,0.5866666666666667,0.3333333333333333
28,25,KNN,0.4109523809523809,0.42666666666666664,0.4833333333333334
28,25,RF,0.7161904761904762,0.72,0.5888888888888889
28,25,XGB,0.4776190476190476,0.5066666666666666,0.6666666666666667
28,26,LOGIS,0.6533333333333333,0.6533333333333333,0.6444444444444444
28,26,SVM,0.6449999999999999,0.6866666666666665,0.2111111111111111
28,26,KNN,0.5121428571428572,0.54,0.5777777777777777
28,26,RF,0.6211904761904762,0.64,0.6555555555555556
28,26,XGB,0.47714285714285715,0.5,0.5222222222222223
28,27,LOGIS,0.5966666666666667,0.6,0.711111111111111
28,27,SVM,0.48761904761904756,0.4933333333333333,0.4555555555555556
28,27,KNN,0.5457142857142856,0.5533333333333333,0.5166666666666667
28,27,RF,0.7414285714285713,0.7466666666666667,0.7
28,27,XGB,0.6938095238095239,0.7,0.8777777777777777
28,28,LOGIS,0.4938095238095238,0.5,0.5
28,28,SVM,0.629047619047619,0.6466666666666667,0.4888888888888888
28,28,KNN,0.608095238095238,0.62,0.6944444444444444
28,28,RF,0.5609523809523809,0.5733333333333334,0.711111111111111
28,28,XGB,0.4904761904761904,0.5,0.6000000000000001
28,29,LOGIS,0.5299999999999999,0.5333333333333333,0.6222222222222222
28,29,SVM,0.6723809523809523,0.6866666666666668,0.5666666666666667
28,29,KNN,0.5514285714285714,0.58,0.4833333333333333
28,29,RF,0.5666666666666667,0.5733333333333334,0.638888888888889
28,29,XGB,0.5299999999999999,0.5333333333333333,0.5555555555555556
30,0,LOGIS,0.5295238095238095,0.5333333333333333,0.4666666666666667
30,0,SVM,0.48952380952380947,0.5,0.31111111111111117
30,0,KNN,0.34523809523809523,0.4,0.4
30,0,RF,0.5295238095238094,0.5333333333333333,0.4444444444444445
30,0,XGB,0.5257142857142857,0.5333333333333334,0.5777777777777778
30,1,LOGIS,0.3276190476190476,0.3333333333333333,0.35555555555555557
30,1,SVM,0.24238095238095236,0.26666666666666666,0.7333333333333334
30,1,KNN,0.29238095238095235,0.36666666666666664,0.2777777777777778
30,1,RF,0.39428571428571424,0.39999999999999997,0.28888888888888886
30,1,XGB,0.5497619047619048,0.5666666666666667,0.47777777777777786
30,2,LOGIS,0.6971428571428571,0.7,0.7555555555555555
30,2,SVM,0.5135714285714286,0.5333333333333333,0.5000000000000001
30,2,KNN,0.46642857142857147,0.5,0.38888888888888895
30,2,RF,0.36380952380952375,0.3666666666666666,0.4444444444444445
30,2,XGB,0.5471428571428572,0.5666666666666667,0.6222222222222223
30,3,LOGIS,0.4228571428571429,0.4333333333333333,0.4666666666666667
30,3,SVM,0.4247619047619048,0.4333333333333333,0.611111111111111
30,3,KNN,0.37,0.4,0.41111111111111115
30,3,RF,0.36190476190476184,0.36666666666666664,0.37777777777777777
30,3,XGB,0.384047619047619,0.39999999999999997,0.35555555555555557
30,4,LOGIS,0.6323809523809524,0.6333333333333333,0.6666666666666666
30,4,SVM,0.5859523809523809,0.5999999999999999,0.33333333333333337
30,4,KNN,0.5554761904761905,0.5666666666666667,0.6
30,4,RF,0.6266666666666667,0.6333333333333333,0.7
30,4,XGB,0.5542857142857143,0.5666666666666667,0.6222222222222223
30,5,LOGIS,0.4766666666666667,0.5,0.5111111111111112
30,5,SVM,0.48952380952380947,0.5,0.3
30,5,KNN,0.49142857142857144,0.5,0.4333333333333333
30,5,RF,0.4895238095238096,0.5,0.5333333333333333
30,5,XGB,0.43238095238095237,0.4666666666666666,0.5111111111111111
30,6,LOGIS,0.3238095238095238,0.33333333333333337,0.3777777777777779
30,6,SVM,0.5433333333333333,0.5666666666666667,0.31111111111111117
30,6,KNN,0.5433333333333332,0.5666666666666667,0.5777777777777777
30,6,RF,0.39999999999999997,0.39999999999999997,0.48888888888888893
30,6,XGB,0.5257142857142857,0.5333333333333334,0.48888888888888893
30,7,LOGIS,0.4552380952380952,0.4666666666666667,0.4444444444444445
30,7,SVM,0.4609523809523809,0.4666666666666666,0.4666666666666667
30,7,KNN,0.4080952380952382,0.4333333333333333,0.5222222222222223
30,7,RF,0.45904761904761904,0.4666666666666667,0.5555555555555556
30,7,XGB,0.44238095238095243,0.4666666666666666,0.5555555555555556
30,8,LOGIS,0.5904761904761905,0.6,0.6
30,8,SVM,0.39142857142857146,0.4333333333333333,0.5888888888888888
30,8,KNN,0.45071428571428573,0.4666666666666666,0.5333333333333334
30,8,RF,0.4747619047619048,0.5,0.4111111111111111
30,8,XGB,0.48880952380952375,0.5,0.48888888888888893
30,9,LOGIS,0.4666666666666667,0.4666666666666667,0.35555555555555557
30,9,SVM,0.39428571428571424,0.39999999999999997,0.5777777777777777
30,9,KNN,0.40809523809523807,0.4333333333333333,0.4111111111111111
30,9,RF,0.45904761904761904,0.4666666666666667,0.5000000000000001
30,9,XGB,0.38666666666666666,0.39999999999999997,0.3777777777777778
30,10,LOGIS,0.4609523809523809,0.4666666666666667,0.3777777777777779
30,10,SVM,0.5561904761904761,0.5666666666666667,0.3888888888888889
30,10,KNN,0.5942857142857142,0.5999999999999999,0.6444444444444445
30,10,RF,0.434047619047619,0.4666666666666666,0.4666666666666667
30,10,XGB,0.5295238095238094,0.5333333333333333,0.5
30,11,LOGIS,0.659047619047619,0.6666666666666667,0.6888888888888889
30,11,SVM,0.6157142857142857,0.6333333333333333,0.711111111111111
30,11,KNN,0.5776190476190475,0.6,0.6888888888888889
30,11,RF,0.6304761904761904,0.6333333333333334,0.6666666666666666
30,11,XGB,0.6304761904761904,0.6333333333333333,0.5555555555555556
30,12,LOGIS,0.3166666666666666,0.3333333333333333,0.26666666666666666
30,12,SVM,0.45071428571428573,0.4666666666666666,0.48888888888888893
30,12,KNN,0.36095238095238097,0.39999999999999997,0.4333333333333333
30,12,RF,0.2876190476190476,0.3,0.24444444444444446
30,12,XGB,0.48047619047619045,0.5,0.5111111111111112
30,13,LOGIS,0.5942857142857142,0.5999999999999999,0.6222222222222222
30,13,SVM,0.5961904761904762,0.6,0.4333333333333334
30,13,KNN,0.45071428571428573,0.4666666666666667,0.47777777777777786
30,13,RF,0.6545238095238095,0.6666666666666666,0.5666666666666667
30,13,XGB,0.5859523809523809,0.5999999999999999,0.6222222222222223
30,14,LOGIS,0.4228571428571429,0.4333333333333333,0.4222222222222222
30,14,SVM,0.36380952380952375,0.3666666666666666,0.4222222222222222
30,14,KNN,0.48119047619047617,0.5,0.3555555555555555
30,14,RF,0.41714285714285715,0.4333333333333333,0.4222222222222222
30,14,XGB,0.5980952380952381,0.6,0.5555555555555556
30,15,LOGIS,0.6304761904761904,0.6333333333333332,0.6444444444444445
30,15,SVM,0.4638095238095238,0.5,0.3555555555555556
30,15,KNN,0.5071428571428571,0.5333333333333334,0.5222222222222223
30,15,RF,0.5257142857142857,0.5333333333333333,0.5888888888888889
30,15,XGB,0.39714285714285713,0.4333333333333333,0.5555555555555556
30,16,LOGIS,0.697142857142857,0.7000000000000001,0.8222222222222223
30,16,SVM,0.4526190476190476,0.4666666666666666,0.5555555555555556
30,16,KNN,0.40547619047619043,0.4333333333333333,0.4333333333333334
30,16,RF,0.42095238095238097,0.4333333333333333,0.47777777777777775
30,16,XGB,0.4461904761904762,0.4666666666666667,0.4000000000000001
30,17,LOGIS,0.6990476190476189,0.7,0.711111111111111
30,17,SVM,0.6285714285714284,0.6666666666666667,0.38888888888888895
30,17,KNN,0.6266666666666666,0.6333333333333333,0.6222222222222222
30,17,RF,0.6304761904761904,0.6333333333333333,0.6111111111111112
30,17,XGB,0.5045238095238095,0.5333333333333334,0.6444444444444445
30,18,LOGIS,0.6666666666666666,0.6666666666666666,0.6444444444444445
30,18,SVM,0.5904761904761905,0.6,0.6
30,18,KNN,0.46642857142857147,0.5,0.4555555555555556
30,18,RF,0.6628571428571428,0.6666666666666667,0.7222222222222221
30,18,XGB,0.6507142857142857,0.6666666666666667,0.6777777777777778
30,19,LOGIS,0.35428571428571426,0.36666666666666664,0.4222222222222222
30,19,SVM,0.309047619047619,0.36666666666666664,0.4000000000000001
30,19,KNN,0.45071428571428573,0.4666666666666666,0.4444444444444445
30,19,RF,0.29047619047619044,0.3333333333333333,0.2666666666666667
30,19,XGB,0.24238095238095236,0.26666666666666666,0.2
30,20,LOGIS,0.7295238095238095,0.7333333333333333,0.7555555555555555
30,20,SVM,0.6526190476190477,0.6666666666666666,0.2888888888888889
30,20,KNN,0.5942857142857142,0.5999999999999999,0.6
30,20,RF,0.7961904761904762,0.8,0.7777777777777779
30,20,XGB,0.6442857142857144,0.6666666666666666,0.8222222222222222
30,21,LOGIS,0.7295238095238095,0.7333333333333333,0.7333333333333334
30,21,SVM,0.6933333333333332,0.7,0.3777777777777778
30,21,KNN,0.5166666666666666,0.5333333333333333,0.5555555555555556
30,21,RF,0.7276190476190476,0.7333333333333333,0.788888888888889
30,21,XGB,0.6933333333333334,0.7,0.7666666666666667
30,22,LOGIS,0.6323809523809525,0.6333333333333334,0.711111111111111
30,22,SVM,0.5295238095238095,0.5333333333333333,0.5444444444444445
30,22,KNN,0.5904761904761905,0.6,0.6666666666666667
30,22,RF,0.5619047619047619,0.5666666666666667,0.7333333333333334
30,22,XGB,0.7619047619047619,0.7666666666666667,0.7555555555555555
30,23,LOGIS,0.6628571428571429,0.6666666666666667,0.711111111111111
30,23,SVM,0.5961904761904762,0.6,0.2666666666666667
30,23,KNN,0.5211904761904762,0.5333333333333333,0.47777777777777775
30,23,RF,0.5961904761904762,0.6,0.6444444444444446
30,23,XGB,0.5580952380952382,0.5666666666666667,0.6222222222222223
30,24,LOGIS,0.5942857142857142,0.5999999999999999,0.7777777777777778
30,24,SVM,0.6952380952380952,0.7,0.711111111111111
30,24,KNN,0.624047619047619,0.6333333333333333,0.7333333333333334
30,24,RF,0.5961904761904762,0.6,0.5666666666666667
30,24,XGB,0.5192857142857144,0.5333333333333333,0.5888888888888889
30,25,LOGIS,0.6228571428571428,0.6333333333333334,0.7111111111111111
30,25,SVM,0.5238095238095238,0.5333333333333333,0.2888888888888889
30,25,KNN,0.5554761904761905,0.5666666666666667,0.5888888888888888
30,25,RF,0.5276190476190477,0.5333333333333333,0.5666666666666668
30,25,XGB,0.3923809523809524,0.4,0.4222222222222222
30,26,LOGIS,0.2876190476190476,0.29999999999999993,0.3111111111111111
30,26,SVM,0.38666666666666666,0.4,0.7111111111111112
30,26,KNN,0.5192857142857144,0.5333333333333333,0.4666666666666667
30,26,RF,0.3395238095238095,0.36666666666666664,0.3888888888888889
30,26,XGB,0.5433333333333333,0.5666666666666667,0.5777777777777778
30,27,LOGIS,0.5904761904761905,0.6,0.6444444444444445
30,27,SVM,0.699047619047619,0.7,0.4333333333333333
30,27,KNN,0.3388095238095238,0.4,0.47777777777777775
30,27,RF,0.6228571428571428,0.6333333333333334,0.7777777777777779
30,27,XGB,0.5471428571428572,0.5666666666666667,0.5111111111111111
30,28,LOGIS,0.5580952380952381,0.5666666666666667,0.6
30,28,SVM,0.39142857142857146,0.4333333333333333,0.48888888888888904
30,28,KNN,0.48047619047619045,0.5333333333333333,0.45555555555555555
30,28,RF,0.45904761904761904,0.4666666666666666,0.45555555555555555
30,28,XGB,0.5295238095238094,0.5333333333333333,0.45555555555555555
30,29,LOGIS,0.6304761904761904,0.6333333333333333,0.6222222222222221
30,29,SVM,0.434047619047619,0.4666666666666666,0.4666666666666667
30,29,KNN,0.3071428571428571,0.33333333333333337,0.3666666666666667
30,29,RF,0.4385714285714286,0.4666666666666667,0.5333333333333334
30,29,XGB,0.5238095238095237,0.5333333333333333,0.6444444444444445
32,0,LOGIS,0.6185714285714285,0.6238095238095237,0.7722222222222221
32,0,SVM,0.5238095238095238,0.5380952380952382,0.3611111111111111
32,0,KNN,0.5545238095238095,0.5714285714285714,0.5416666666666667
32,0,RF,0.49333333333333335,0.5047619047619049,0.5333333333333334
32,0,XGB,0.5778571428571428,0.5904761904761904,0.65
32,1,LOGIS,0.7538095238095237,0.7571428571428571,0.8111111111111111
32,1,SVM,0.6697619047619048,0.6952380952380952,0.8388888888888889
32,1,KNN,0.6316666666666666,0.657142857142857,0.7333333333333333
32,1,RF,0.7778571428571428,0.780952380952381,0.7888888888888889
32,1,XGB,0.7188095238095238,0.7238095238095238,0.7333333333333332
32,2,LOGIS,0.43571428571428567,0.4428571428571429,0.48888888888888893
32,2,SVM,0.45714285714285713,0.47619047619047616,0.47777777777777775
32,2,KNN,0.518095238095238,0.5333333333333333,0.5277777777777778
32,2,RF,0.530952380952381,0.5333333333333333,0.5111111111111111
32,2,XGB,0.516904761904762,0.5333333333333333,0.5055555555555556
32,3,LOGIS,0.6109523809523809,0.6190476190476191,0.6333333333333332
32,3,SVM,0.4554761904761905,0.49523809523809526,0.45555555555555555
32,3,KNN,0.4364285714285714,0.4428571428571428,0.4527777777777778
32,3,RF,0.4554761904761905,0.4619047619047619,0.43888888888888894
32,3,XGB,0.5138095238095238,0.5285714285714286,0.5277777777777778
32,4,LOGIS,0.5628571428571428,0.5714285714285714,0.6666666666666667
32,4,SVM,0.5538095238095238,0.5666666666666667,0.4722222222222223
32,4,KNN,0.45809523809523806,0.5,0.3888888888888889
32,4,RF,0.5619047619047619,0.5714285714285714,0.5722222222222222
32,4,XGB,0.5173809523809524,0.5285714285714286,0.6555555555555557
32,5,LOGIS,0.4833333333333333,0.49523809523809526,0.47777777777777786
32,5,SVM,0.4101587301587301,0.43809523809523804,0.4666666666666667
32,5,KNN,0.4185714285714286,0.4333333333333333,0.3833333333333334
32,5,RF,0.4019047619047619,0.40476190476190477,0.44722222222222224
32,5,XGB,0.34285714285714286,0.3476190476190476,0.4111111111111111
32,6,LOGIS,0.660952380952381,0.6619047619047619,0.6833333333333333
32,6,SVM,0.5907142857142856,0.5952380952380951,0.35555555555555557
32,6,KNN,0.4961904761904761,0.5047619047619047,0.5027777777777779
32,6,RF,0.5580952380952381,0.5619047619047619,0.5944444444444444
32,6,XGB,0.5938095238095238,0.6,0.6222222222222223
32,7,LOGIS,0.6107936507936508,0.619047619047619,0.5888888888888889
32,7,SVM,0.5835714285714284,0.5904761904761904,0.37777777777777777
32,7,KNN,0.535952380952381,0.5476190476190476,0.5416666666666666
32,7,RF,0.5619047619047619,0.5619047619047619,0.6444444444444445
32,7,XGB,0.489047619047619,0.5,0.6277777777777778
32,8,LOGIS,0.3895238095238095,0.40476190476190477,0.47777777777777775
32,8,SVM,0.3815873015873016,0.40476190476190477,0.6833333333333333
32,8,KNN,0.5092857142857142,0.5333333333333333,0.5027777777777779
32,8,RF,0.40809523809523807,0.43809523809523815,0.30833333333333335
32,8,XGB,0.36071428571428565,0.3761904761904762,0.2833333333333333
32,9,LOGIS,0.5221428571428571,0.5285714285714286,0.55
32,9,SVM,0.4146825396825397,0.4333333333333334,0.5722222222222223
32,9,KNN,0.5442857142857143,0.5523809523809524,0.538888888888889
32,9,RF,0.4947619047619048,0.5,0.5222222222222223
32,9,XGB,0.5021428571428571,0.5285714285714286,0.49444444444444446
32,10,LOGIS,0.4471428571428572,0.4714285714285714,0.5722222222222222
32,10,SVM,0.6638095238095237,0.6714285714285715,0.35
32,10,KNN,0.5059523809523809,0.5333333333333333,0.5805555555555555
32,10,RF,0.5009523809523809,0.5047619047619047,0.5166666666666666
32,10,XGB,0.4961904761904762,0.5047619047619047,0.6055555555555556
32,11,LOGIS,0.5314285714285714,0.5380952380952382,0.6055555555555555
32,11,SVM,0.6121428571428571,0.6238095238095237,0.3888888888888889
32,11,KNN,0.48190476190476195,0.5285714285714286,0.49444444444444446
32,11,RF,0.5816666666666667,0.5999999999999999,0.5638888888888889
32,11,XGB,0.4961904761904762,0.5142857142857143,0.4583333333333333
32,12,LOGIS,0.4628571428571428,0.4714285714285714,0.47777777777777775
32,12,SVM,0.42142857142857143,0.43809523809523804,0.5333333333333334
32,12,KNN,0.41142857142857137,0.4333333333333333,0.39722222222222225
32,12,RF,0.32095238095238093,0.3380952380952381,0.32222222222222224
32,12,XGB,0.4407142857142857,0.45714285714285713,0.4805555555555555
32,13,LOGIS,0.43238095238095237,0.43809523809523815,0.43888888888888894
32,13,SVM,0.5164285714285715,0.5285714285714286,0.4333333333333334
32,13,KNN,0.5252380952380953,0.5333333333333333,0.49444444444444446
32,13,RF,0.5519047619047619,0.5571428571428572,0.48888888888888893
32,13,XGB,0.5269047619047619,0.5380952380952381,0.4722222222222222
32,14,LOGIS,0.4154761904761905,0.419047619047619,0.42777777777777776
32,14,SVM,0.29166666666666663,0.32380952380952377,0.7388888888888889
32,14,KNN,0.41666666666666663,0.42857142857142855,0.49444444444444446
32,14,RF,0.34142857142857147,0.3571428571428571,0.2888888888888889
32,14,XGB,0.4638095238095238,0.47142857142857136,0.49444444444444446
32,15,LOGIS,0.2702380952380952,0.28095238095238095,0.16111111111111112
32,15,SVM,0.38031746031746033,0.41428571428571426,0.611111111111111
32,15,KNN,0.4014285714285714,0.4095238095238095,0.36944444444444446
32,15,RF,0.3007142857142857,0.3142857142857143,0.30277777777777776
32,15,XGB,0.34047619047619043,0.3428571428571428,0.32222222222222224
32,16,LOGIS,0.3709523809523809,0.37619047619047613,0.4000000000000001
32,16,SVM,0.39476190476190476,0.41428571428571426,0.711111111111111
32,16,KNN,0.41920634920634925,0.4428571428571429,0.4333333333333334
32,16,RF,0.39301587301587304,0.41428571428571426,0.3111111111111111
32,16,XGB,0.39976190476190476,0.41428571428571426,0.3166666666666667
32,17,LOGIS,0.46690476190476193,0.47619047619047616,0.34444444444444444
32,17,SVM,0.2923015873015873,0.3190476190476191,0.6277777777777778
32,17,KNN,0.4364285714285715,0.4428571428571429,0.4111111111111111
32,17,RF,0.33214285714285713,0.35238095238095235,0.35000000000000003
32,17,XGB,0.41142857142857137,0.41428571428571426,0.35
32,18,LOGIS,0.4916666666666667,0.49523809523809526,0.5888888888888889
32,18,SVM,0.4514285714285714,0.4619047619047619,0.5166666666666666
32,18,KNN,0.5447619047619048,0.5476190476190477,0.5972222222222221
32,18,RF,0.5447619047619048,0.5523809523809524,0.5833333333333333
32,18,XGB,0.574047619047619,0.5809523809523809,0.5833333333333334
32,19,LOGIS,0.6247619047619046,0.6285714285714286,0.7166666666666667
32,19,SVM,0.6476190476190475,0.657142857142857,0.42777777777777787
32,19,KNN,0.5628571428571428,0.5714285714285714,0.5611111111111111
32,19,RF,0.6128571428571428,0.6285714285714286,0.6833333333333333
32,19,XGB,0.4177777777777777,0.43809523809523804,0.47777777777777775
32,20,LOGIS,0.5601587301587301,0.5761904761904761,0.45
32,20,SVM,0.3709523809523809,0.37619047619047613,0.6777777777777778
32,20,KNN,0.518095238095238,0.5333333333333333,0.5027777777777778
32,20,RF,0.46976190476190477,0.4809523809523809,0.3666666666666667
32,20,XGB,0.4319047619047619,0.4428571428571429,0.4666666666666668
32,21,LOGIS,0.4192857142857143,0.4333333333333333,0.3777777777777779
32,21,SVM,0.22015873015873014,0.2571428571428572,0.8444444444444444
32,21,KNN,0.26182539682539685,0.2857142857142857,0.19444444444444448
32,21,RF,0.20785714285714282,0.21904761904761907,0.1388888888888889
32,21,XGB,0.2571428571428571,0.27619047619047615,0.3055555555555555
32,22,LOGIS,0.7485714285714286,0.7523809523809524,0.7777777777777779
32,22,SVM,0.5614285714285714,0.5666666666666667,0.5444444444444445
32,22,KNN,0.584047619047619,0.5952380952380951,0.5916666666666667
32,22,RF,0.7136507936507936,0.7190476190476189,0.7305555555555554
32,22,XGB,0.7384126984126984,0.7523809523809524,0.7444444444444445
